scheme_code,amc_code,amc_name,scheme_name,scheme_name_unique,date_of_inception,asset_category,asset_sub_category,option_name,plan_name,risk_profile,risk_rating,benchmark,nav,nav_date,fund_size,fund_manager,isin_dividend_payout_or_growth,isin_dividend_reinvest,bse_txn,bse_code_payout_or_growth,bse_code_reinvest,expense_ratio_s_d,objective,scheme_doc_url,riskometer,vr_rating,final_benchmark,exit_load,txn_info,row_num
119723,AMC33,SBI Funds Management Private Limited,SBI Long Term Equity Fund - Direct Plan -Growth,SBI Long Term Equity Fund,01-Jan-13,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,BSE 500 Index,476.1153,2025-06-11 00:00:00+00:00,28506.0689,Dinesh Balachandran,INF200K01UM9,,Y,SBD018G-GR,,0.94,"The Prime Objective Of Scheme Is To Deliver The Benefit Of Investment In A Portfolio Of Equity Shares, While Offering Tax Rebate On Such Investments Made In The Scheme Under Section 80 C Of The Income-Tax Act, 1961. It Also Seeks To Distribute Income Periodically Depending On Distributable Surplus.",https://www.sbimf.com/en-us/offer-document-sid-kim,Very High,***,OB102,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 500.0}",1
139781,AMC24,Mahindra Manulife Investment Management Private Limited,Mahindra Manulife ELSS Tax Saver Fund - Direct Plan -Growth,Mahindra Manulife ELSS Tax Saver Fund,18-Oct-16,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY 500 Index,33.5014,2025-06-11 00:00:00+00:00,923.6152,Fatema Pacha,INF174V01093,,Y,MHMKYDG-GR,,0.6,The Investment Objective Of The Scheme Is To Generate Long-Term Capital Appreciation Through Adiversified Portfolio Of Equity And Equity Related Securities. The Scheme Does Not Guarantee Or Assureany Returns.,https://www.mahindramanulife.com/downloads#SIDSAI,Very High,****,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 500.0}",1
120079,AMC13,HSBC Global Asset Management (India) Private Limited,HSBC Tax Saver Equity Fund - Growth Direct,HSBC Tax Saver Equity Fund,19-Dec-06,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY 500 Index,106.9896,2025-06-11 00:00:00+00:00,235.2478,Gautam Bhupal,INF336L01EE0,,N,HTSEG-GR,,1.6,"Aims To Provide Long Term Capital Appreciation By Investing In A Diversified Portfolio Of Equity & Equity Related Instruments Of Companies Across Various Sectors And Industries, With No Capitalisation Bias. The Fund May Also Invest In Fixed Income Securities.",https://www.assetmanagement.hsbc.co.in/en/mutual-funds/investor-resources/information-library,Very High,Not Rated,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 1000.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 500.0}",1
111549,AMC30,Quantum Asset Management Company Private Limited,Quantum ELSS Tax Saver Fund - Direct Plan Growth Option,Quantum ELSS Tax Saver Fund,23-Dec-08,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,BSE 500 Index,131.52,2025-06-11 00:00:00+00:00,215.6543,George Thomas,INF082J01069,,Y,QMFTS-GR,,0.89,To Achieve Long-Term Capital Appreciation By Investing Primarily In Shares Of Companies That Will Typically Be Included In The Bse 200 Index And Are In A Position To Benefit From The Anticipated Growth And Development Of The Indian Economy And Its Markets.,https://www.quantumamc.com/fund-related-documents/sid/13,Very High,***,OB102,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 500.0}",1
119773,AMC21,Kotak Mahindra Asset Management Company Limited,Kotak ELSS Tax Saver Fund-Growth - Direct,Kotak ELSS Tax Saver Fund,01-Jan-13,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY 500 Index,135.681,2025-06-11 00:00:00+00:00,6076.6228,Harsha Upadhyaya,INF174K01LI3,,Y,KO144D-GR,,0.65,"To Generate Long-Term Capital Appreciation From A Diversified Portfolio Of Equity And Equity Related Securities And Enable Investors To Avail The Income Tax Rebate, As Permitted From Time To Time.",https://www.kotakmf.com/Information/forms-and-downloads,Very High,****,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 500.0}",1
152157,AMC48,Zerodha Asset Management Private Limited,Zerodha ELSS Tax Saver Nifty LargeMidcap 250 Index Fund - Direct Plan - Growth option,Zerodha ELSS Tax Saver Nifty LargeMidcap 250 Index Fund,03-Nov-23,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY Large Midcap 250 Index,14.0139,2025-06-11 00:00:00+00:00,189.1606,Kedarnath Mirajkar,INF0R8F01026,,Y,ZEZELSS-GR,,0.28,"The Investment Objective Of The Scheme Is To Generate Returns That Are Commensurate With The Performance Of The Nifty Largemidcap 250 Index Tri (Underlying Index), Subject To Tracking Error.",https://www.zerodhafundhouse.com/resources/fund-documents/,Very High,,OB73,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 500.0}",1
120592,AMC14,ICICI Prudential Asset Management Company Limited,ICICI Prudential ELSS Tax Saver Fund - Direct Plan -  Growth,ICICI Prudential ELSS Tax Saver Fund,01-Jan-13,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY 500 Index,1030.89,2025-06-11 00:00:00+00:00,14121.0686,Mittul Kalawadia,INF109K01Y31,,Y,8000-GR,,1.08,"The Scheme Seeks To Generate Long-Term Capital Appreciation Through Investments Made Primarily In Equity And Equity Related Securities Of Companies. Accordingly, The Nav Of The Scheme Is Linked To Performance Of Such Companies. However, There Can Be No Assurance That The Investment Objective Of The Scheme Will Be Realized.",https://www.icicipruamc.com/Downloads/sid-mutual-fund-new.aspx,Very High,***,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 500.0}",1
135781,AMC25,Mirae Asset Investment Managers (India) Private Limited,Mirae Asset ELSS Tax Saver Fund-Direct Plan -Growth,Mirae Asset ELSS Tax Saver Fund,28-Dec-15,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY 500 Index,55.211,2025-06-11 00:00:00+00:00,24774.0778,Neelesh Surana,INF769K01DM9,,Y,MATSD1-GR,,0.6,The Investment Objective Of The Scheme Is To Generate Long-Term Capital Appreciation From A Diversified Portfolio Of Predominantly Equity And Equity Related Instruments. The Scheme Does Not Guarantee Or Assure Any Returns,https://www.miraeassetmf.co.in/downloads/forms,Very High,*****,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 500.0}",1
153201,AMC46,Bajaj Finserv Asset Management Limited,Bajaj Finserv ELSS Tax Saver Fund - Direct - Growth,Bajaj Finserv ELSS Tax Saver Fund,22-Jan-25,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,BSE 500 Index,11.357,2025-06-11 00:00:00+00:00,49.3971,Nimesh Chandan,INF0QA701AK0,,Y,BJTFDG-GR,,0.45,"To Generate Long Term Capital Appreciation From A Diversified Portfolio Of Predominantly Equity And Equity Related Securities While Offering Deduction On Such Investment Made In The Scheme Under Section 80C Of The Income Tax Act, 1961.",https://www.bajajamc.com/downloads,Very High,,OB102,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 500.0}",1
150838,AMC43,Samco Asset Management Private Limited,Samco ELSS Tax Saver Fund - Direct Plan - Growth Option,Samco ELSS Tax Saver Fund,15-Nov-22,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY 500 Index,14.26,2025-06-11 00:00:00+00:00,110.1158,Nirali Bhansali,INF0K1H01065,,Y,SAELDG-GR,,0.97,"The Investment Objective Of The Scheme Is To Generate Long-Term Capital Appreciation Through Investments Made Predominantly In Equity And Equity Related Instruments. However, There Can Be No Assurance Or Guarantee That The Investment Objective Of The Scheme Would Be Achieved.",https://www.samcomf.com/,Very High,Not Rated,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 500.0}",1
118540,AMC11,Franklin Templeton Asset Management (India) Private Limited,Franklin India ELSS Tax Saver Fund - Direct - Growth,Franklin India ELSS Tax Saver Fund,01-Jan-13,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY 500 Index,1664.1105,2025-06-11 00:00:00+00:00,6592.4222,R. Janakiraman,INF090I01JS8,,Y,FR415-GR,,1.06,To Provide Medium To Long Term Growth Of Capital Along With Income Tax Rebate.,https://www.franklintempletonindia.com/investor/downloads/fund-documents,Very High,***,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 1.0}",1
147481,AMC27,PPFAS Asset Management Pvt. Ltd.,Parag Parikh ELSS Tax Saver Fund- Direct Growth,Parag Parikh ELSS Tax Saver Fund,24-Jul-19,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY 500 Index,34.561,2025-06-11 00:00:00+00:00,5084.6651,Rajeev Thakkar,INF879O01100,,Y,PPTSFGZ-GR,,0.61,The Investment Objective Of The Scheme Is To Generate Long-Term Capital Appreciation Through A Diversified Portfolio Of Equity And Equity Related Securities. The Scheme Does Not Guarantee Or Assure Any Returns. There Is No Assurance That The Investment Objective Of The Scheme Will Be Realized And The Scheme Does Not Assure Or Guarantee Any Returns.,https://amc.ppfas.com/downloads/kim-sid-and-sai/,Very High,*****,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 1000.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 500.0}",1
150587,AMC40,WhiteOak Capital Asset Management Limited,WhiteOak Capital ELSS Tax Saver Fund Direct Plan Growth,WhiteOak Capital ELSS Tax Saver Fund,14-Oct-22,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,BSE 500 Index,18.217,2025-06-11 00:00:00+00:00,359.8121,Ramesh Mantri,INF03VN01621,,Y,YED102G-GR,,0.69,"To Generate Capital Appreciation / Income From A Portfolio, Comprising Predominantly Of Equity & Equity Related Instruments.",https://mf.whiteoakamc.com/WOC/downloads,Very High,Not Rated,OB102,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 500.0}",1
119242,AMC8,DSP Investment Managers Private Limited,DSP ELSS Tax Saver Fund - Direct Plan - Growth,DSP ELSS Tax Saver Fund,31-Dec-12,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY 500 Index,156.311,2025-06-11 00:00:00+00:00,16637.9541,Rohit Singhania,INF740K01OK1,,Y,DS739-GR,,0.74,"The Primary Investment Objective Of The Scheme Is To Seek To Generate Medium To Long-Term Capital Appreciationfrom A Diversified Portfolio That Is Substantially Constituted Of Equity And Equity Related Securities Of Corporates, Andto Enable Investors Avail Of A Deduction From Total Income, As Permitted Under The Income Tax Act, 1961 From Time To Time.",https://www.dspim.com/downloads?category=Information%20Documents&sub_category=SID/SAI,Very High,****,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
119060,AMC12,HDFC Asset Management Company Limited,HDFC ELSS Tax saver - Growth Option - Direct Plan,HDFC ELSS Tax saver,31-Dec-12,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY 500 Index,1516.964,2025-06-11 00:00:00+00:00,16232.403,Roshi Jain,INF179K01YS4,,Y,32T-GR,,1.06,"To Generate Capital Appreciation / Income From A Portfolio, Comprising Predominantly Of Equity & Equity Related Instruments. There Is No Assurance That The Investment Objective Of The Scheme Will Be Realized.",https://www.hdfcfund.com/investor-desk/product-literature/sid,Very High,***,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 500.0}",1
118803,AMC31,Nippon Life India Asset Management Limited,Nippon India Tax Saver Fund - Direct Plan Growth Plan - Growth Option,Nippon India Tax Saver (ELSS) Fund,01-Jan-13,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY 500 Index,141.4867,2025-06-11 00:00:00+00:00,14781.613,Rupesh Patel,INF204K01L55,,Y,TSAG-GR,,1.02,To Generate Long-Term Capital Appreciation From A Portfolio That Is Invested Predominantly In Equity And Equity Related Instruments.,https://www.nipponindiamf.com/investor-service/downloads/scheme-information-document,Very High,*,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 500.0}",1
120847,AMC29,Quant Money Managers Limited,Quant ELSS Tax Saver Fund - Growth Option - Direct Plan,Quant ELSS Tax Saver Fund,07-Jan-13,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY 500 Index,412.1717,2025-06-11 00:00:00+00:00,10873.1059,Sandeep Tandon,INF966L01986,,Y,QUTPDG-GR,,0.52,To Generate Capital Appreciation By Investing Predominantly In A Well Diversified Portfolio Of Equity Shares With Growth Potential. This Income May Be Complemented By Possible Dividend And Other Income.,http://www.quantmutual.com/downloads/kim,Very High,*****,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
150159,AMC45,Baroda BNP Paribas Asset Management India Pvt. Ltd.,Baroda BNP Paribas ELSS Tax Saver Fund - Direct Plan - Growth Option,Baroda BNP Paribas ELSS Tax Saver Fund,02-Jan-13,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY 500 Index,106.4385,2025-06-11 00:00:00+00:00,886.4683,Sanjay Chawla,INF251K01HF3,,Y,BPTADG-GR,,1.02,"To Generate Long-Term Capital Growth From A Diversified And Actively Managed Portfolio Of Equity And Equity Related Securities Along With Income Tax Rebate, As May Be Prevalent From Time To Time.",https://www.barodabnpparibasmf.in/downloads,Very High,**,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 500.0}",1
135601,AMC7,PGIM India Asset Management Private Limited,PGIM India ELSS Tax Saver Fund - Direct Plan - Growth Option,PGIM India ELSS Tax Saver Fund,11-Dec-15,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY 500 Index,39.88,2025-06-11 00:00:00+00:00,763.9705,Sharma Vivek,INF663L01FN5,,Y,PRTFG1-GR,,0.73,"The Primary Objective Of The Scheme Is To Generate Long-Term Capital Appreciation By Predominantly Investing In Equity & Equity Related Instruments And To Enable Eligible Investors To Avail Deduction From Total Income, As Permitted Under The Income Tax Act, 1961 As Amended From Time To Time.However, There Is No Assurance That The Investment Objective Shall Be Realized.",https://www.pgimindiamf.com/forms-and-updates/sid-and-sai#SID,Very High,****,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 500.0}",1
120503,AMC2,Axis Asset Management Company Ltd.,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis ELSS Tax Saver Fund,01-Jan-13,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY 500 Index,108.7816,2025-06-11 00:00:00+00:00,34949.861,Shreyash Devalkar,INF846K01EW2,,Y,TSDG-GR,,0.8,The Investment Objective Of The Scheme Is To Generate Income And Long-Term Capital Appreciation From A Diversified Portfolio Of Predominantly Equity And Equity-Related Securities.,https://www.axismf.com/statutory-disclosures,Very High,**,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 500.0}",1
119549,AMC35,Sundaram Asset Management Company Limited,Sundaram Diversified Equity (ELSS) Direct Plan - Growth,Sundaram Diversified Equity,02-Jan-13,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY 500 Index,232.58,2025-06-11 00:00:00+00:00,1464.9833,Sudhir Kedia,INF903J01NN3,,N,SU14PD-GR,,1.68,To Achieve Capital Appreciation By Investing Predominantly In Equities And Equity-Related Instruments. A Three-Year Lock-In Period Shall Apply In Line With The Regulation For Elss Schemes.,https://www.sundarammutual.com/Downloads,Very High,Not Rated,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 250.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 1.0}",1
149570,AMC35,Sundaram Asset Management Company Limited,Sundaram ELSS Tax Saver Fund  - Direct Plan Growth,Sundaram ELSS Tax Saver Fund,01-Jan-13,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY 500 Index,541.7896,2025-06-11 00:00:00+00:00,1327.5617,Sudhir Kedia,INF173K01HZ7,,Y,SUTFZG-GR,,1.72,The Fund Seeks To Build A High Quality Growth Oriented Portfolio To Provide Long Term Capital Appreciation Through Investment Primarily In Equities.,https://www.sundarammutual.com/Downloads,Very High,***,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 1.0}",1
132756,AMC36,Tata Asset Management Limited,Tata ELSS Tax Saver Fund-Growth-Direct Plan,Tata ELSS Tax Saver Fund,13-Oct-14,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY 500 Index,50.933,2025-06-11 00:00:00+00:00,4404.7979,Tejas Gutka,INF277K01I86,,Y,TATSFGZ-GR,,0.74,To Provide Medium To Long Term Capital Gains Along With Income Tax Relief To Its Unitholders While Emphasizing The Importance Of Capital Appreciation.,http://www.tatamutualfund.com/downloads/scheme-information-document,Very High,***,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 500.0}",1
119307,AMC38,Union Asset Management Company Pvt. Ltd.,Union ELSS Tax Saver Fund - Direct Plan - Growth Option,Union ELSS Tax Saver Fund,01-Jan-13,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,BSE 500 Index,69.87,2025-06-11 00:00:00+00:00,871.8518,Vinod Malviya,INF582M01765,,Y,UNTSGD-GR,,1.38,To Generate Income And Long-Term Capital Appreciation By Investing Substantially In A Portfolio Consisting Of Equity And Equity Related Securities.,http://unionmf.com/downloads/schemeinformationdoc.aspx,Very High,****,OB102,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 100.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 1.0}",1
151611,AMC44,NJ Asset Management Private Limited,NJ ELSS Tax Saver Scheme Direct Growth,NJ ELSS Tax Saver Scheme,09-Jun-23,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY 500 Index,15.02,2025-06-11 00:00:00+00:00,257.2984,Viral Shah,INF0J8L01115,,Y,NJTSDG-GR,,0.54,"The Investment Objective Of The Scheme Is To Generate Income And Long Term Capital Appreciation From A Diversified Portfolio Of Predominantly Equity And Equity-Related Instruments.However, There Is No Assurance Or Guarantee That The Investment Objective Of The Scheme Will Be Achieved.",https://www.njmutualfund.com/downloads.php,Very High,Not Rated,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 500.0}",1
120715,AMC39,UTI Asset Management Company Private Limited,UTI ELSS Tax Saver Fund- Direct Plan - Growth Option,UTI ELSS Tax Saver Fund,02-Jan-13,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY 500 Index,231.7035,2025-06-11 00:00:00+00:00,3689.4821,Vishal Chopda,INF789F01TF7,,Y,UTETD2-GR,,0.92,"The Funds Collected Under The Scheme Shall Be Invested In Equities, Fully Convertible Debentures/Bonds And Warrants Of Companies. Investment May Also Be Made In Issues Of Partly Convertible Debentures/Bonds Including Those Issued On Rights Basis Subject To The Condition That, As Far As Possible, The Nonconvertible Portion Of The Debentures/Bonds So Acquired Or Sub-Scribed Shall Be Disinvested Within A Period Of Twelve Months From Their Acquisition.",https://www.utimf.com/forms-and-downloads/,Very High,***,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 1.0}",1
118285,AMC6,Canara Robeco Asset Management Company Limited,Canara Robeco ELSS Tax Saver Fund - Direct Plan - Growth Option,Canara Robeco ELSS Tax Saver Fund,01-Jan-13,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,BSE 500 Index,197.29,2025-06-11 00:00:00+00:00,8516.4825,Vishal Mishra,INF760K01EL8,,Y,CAETDG-GR,,0.55,"To Provide Long Term Capital Appreciation By Predominantly Investing In Equities To Facilitate The Subscribers To Seek Tax Benefits As Provided Under Section 80 C Of The Income Tax Act, 1961. However, There Can Be No Assurance That The Investment Objective Of The Scheme Will Be Realized.",http://www.canararobeco.com/forms-downloads/pages/SID-Scheme-Information-Document.aspx,Very High,*****,OB102,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
120270,AMC23,LIC Mutual Fund Asset Management Limited,LIC MF ELSS Tax Saver Fund-Direct Plan-Growth,LIC MF ELSS Tax Saver Fund,01-Jan-13,Equity,Tax Savings,Growth,Direct,Aggressive,8.5,NIFTY 500 Index,175.8164,2025-06-11 00:00:00+00:00,1088.037,Yogesh Patil,INF767K01EM1,,Y,LCTPG1-GR,,0.97,Investment Objective Of The Scheme Is To Provide Capital Growth Along With Tax Rebate And Tax Relief To Our Investors Through Prudent Investments In The Stock Markets.,https://www.licmf.com/downloads/sid_sai,Very High,**,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 500.0, 'min_invest_sip_x': 500.0}",1
119576,AMC1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan - Growth - Direct Plan,Aditya Birla Sun Life Commodity Equities - Global Agri Fund,01-Jan-13,Global,Thematic - Agriculture & Food,Growth,Direct,Aggressive,10.0,S&P Global Agribusiness Index,37.3501,2023-07-28 00:00:00+00:00,13.0378,,INF209K01VL0,,N,BS203GZ-GR,,1.22,"The Objective Of The Scheme Is To Offer Long Term Growth Of Capital, By Investing In (1) Stocks Of Agri Commodity Companies, I.E., Companies Engaged In Or Focusing On The Agri Business And/Or (2) Overseas Mutual Fund Scheme(S) That Have Similar Investment Objectives. These Securities Could Be Issued In India Or Overseas.",https://mutualfund.adityabirlacapital.com/resources/forms,Very High,Not Rated,AUB12,"{'exit_load_period': None, 'exit_load_rate': None, 'exit_load_period_remark': None}","{'min_invest': None, 'min_invest_sip': None, 'min_invest_x': None, 'min_invest_sip_x': None}",1
119271,AMC8,DSP Investment Managers Private Limited,DSP World Agriculture Fund - Direct Plan - Growth,DSP World Agriculture Fund,31-Dec-12,Global,Thematic - Agriculture & Food,Growth,Direct,Aggressive,10.0,MSCI ACWI TRI Index,19.4997,2024-10-03 00:00:00+00:00,0.0,,INF740K01OE4,,N,DS733-GR,,0.0,"The Primary Investment Objective Of The Scheme Is To Seek Capital Appreciation By Investing Predominantly In Units Of Blackrock Global Funds World Agriculture Fund (Bgf - Waf). The Scheme May, At The Discretion Of The Investment Manager, Also Invest In The Units Of Other Similar Overseas Mutual Fund Schemes, Which May Constitute A Significant Part Of Its Corpus. The Scheme May Also Invest A Certain Portion Of Its Corpus In Money Market Securities And/ Or Money Market/Liquid Schemes Of Dsp Mutual Fund, In Order To Meet Liquidity Requirements From Time To Time.",https://www.dspim.com/downloads?category=Information%20Documents&sub_category=SID/SAI,Very High,Not Rated,AUB12,"{'exit_load_period': None, 'exit_load_rate': None, 'exit_load_period_remark': None}","{'min_invest': None, 'min_invest_sip': None, 'min_invest_x': None, 'min_invest_sip_x': None}",1
153184,AMC14,ICICI Prudential Asset Management Company Limited,ICICI Prudential Rural Opportunities Fund - Direct Plan - Growth,ICICI Prudential Rural Opportunities Fund,23-Jan-25,Equity,Thematic - Agriculture & Food,Growth,Direct,Aggressive,9.5,Nifty Rural,11.03,2025-06-11 00:00:00+00:00,1359.8615,Sankaran Naren,INF109KC12Z9,,Y,IC9759-GR,,0.91,To Generate Long-Term Capital Appreciation By Investing In Equity & Equity Related Instruments Ofcompanies Following Rural And/Or Allied Theme.,https://www.icicipruamc.com/Downloads/sid-mutual-fund-new.aspx,Very High,,OB354,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': '1% on or before 12M, Nil after 12M'}","{'min_invest': 5000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
